#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277227115565	5.012288	0.9942854	8.430995	0.05201626	0.0	-7.75	-9.0625	-53.5625	-0.35760415	1.0259099	-1.374969
1277227115602	4.944186	1.0760075	8.539958	0.11976147	0.0	-7.25	-8.8125	-53.5625	-0.34621465	1.0359105	-1.356507
1277227115655	4.9850473	1.0760075	8.580819	0.17528057	0.0	-6.75	-8.3125	-53.8125	-0.31864503	1.0345553	-1.3582107
1277227115707	5.012288	1.0351465	8.158588	-0.17560005	0.0	-6.25	-8.3125	-54.0625	-0.3014031	1.010529	-1.3671378
1277227115745	5.134871	0.95342433	8.240311	-0.050696373	0.0	-6.25	-8.5625	-54.0625	-0.313736	1.0059004	-1.3872106
1277227115775	4.903325	1.2666923	8.008764	-0.33102798	0.0	-6.5	-8.3125	-54.3125	-0.2846363	1.006933	-1.3179901
1277227115816	4.2086873	2.2201166	8.580819	0.0052013397	0.0	-7.0	-8.5625	-53.8125	-0.24553968	1.0644786	-1.0853852
1277227115855	4.5219555	2.070293	9.343558	0.77806854	0.0	-7.5	-9.8125	-53.5625	-0.3571754	1.0816628	-1.141449
1277227115896	5.09401	1.1168685	7.6954966	-0.5105753	0.0	-7.75	-10.3125	-53.5625	-0.3659827	0.97521424	-1.3549602
1277227115935	5.5571017	0.5720546	6.742072	-1.0508432	0.0	-7.75	-11.5	-53.0625	-0.37542027	0.8788592	-1.4682164
1277227115976	5.2165933	2.4925237	10.119919	1.8483171	0.0	-7.75	-13.5	-52.8125	-0.5304233	1.0517493	-1.1250604
1277227116015	5.434519	2.982856	8.008764	0.32112026	0.0	-8.25	-14.25	-52.5625	-0.3849758	0.9120703	-1.0688194
1277227116055	5.8567495	2.6014864	8.62168	0.9359112	0.0	-9.0	-15.0	-52.3125	-0.4715462	0.93159443	-1.1527878
1277227116095	6.2789803	2.4925237	7.8861814	0.5774784	0.0	-9.0	-15.25	-52.5625	-0.4315367	0.8624606	-1.1929107
1277227116135	6.0474343	3.1054392	7.3141265	0.1789217	0.0	-9.0	-14.25	-52.5625	-0.32821223	0.82194227	-1.0963964
1277227116175	4.399372	1.7570249	10.378705	1.6020803	0.0	-8.75	-13.5	-53.0625	-0.7444397	1.1425996	-1.1908238
1277227116215	5.6252036	1.7297841	12.639683	4.13597	0.0	-8.25	-12.5	-53.8125	-0.6614022	1.1350377	-1.2724675
1277227116255	5.47538	1.1849703	6.238119	-1.4222555	0.0	-8.75	-11.0	-54.0625	-0.30747327	0.8390601	-1.3576653
