#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1276888624086	0.42223078	2.3426998	9.112013	-0.3888321	0.0	-20.5	-7.4375	-50.0625	1.4623032	1.3152647	-0.17831819
1276888624135	0.46309182	2.3018389	9.384419	-0.13296223	0.0	-20.0	-6.4375	-50.5625	1.4447694	1.3256319	-0.1985332
1276888624185	0.38136974	2.152015	9.575105	0.014716148	0.0	-20.0	-4.9375	-51.3125	1.3985418	1.346388	-0.17539422
1276888624216	0.23154591	2.1792557	9.575105	0.016048431	0.0	-19.0	-3.875	-52.125	1.2610192	1.3457943	-0.10585286
1276888624256	0.10896278	2.152015	9.534244	-0.031946182	0.0	-19.0	-3.375	-52.375	1.199547	1.3485272	-0.050589707
1276888624285	-0.040861044	2.070293	9.466142	-0.11667442	0.0	-19.0	-2.875	-52.625	1.1379473	1.3554404	0.019734278
1276888624315	-0.040861044	2.0294318	9.193735	-0.39150143	0.0	-18.25	-3.375	-52.875	1.1379141	1.3534971	0.020131508
1276888624345	0.08172209	2.152015	9.00305	-0.54961205	0.0	-18.25	-3.125	-52.875	1.128064	1.3360043	-0.037956446
1276888624375	0.040861044	2.070293	9.112013	-0.46231747	0.0	-18.5	-2.875	-52.875	1.1362679	1.3473425	-0.01973428
1276888624415	-0.08172209	1.9477097	9.302697	-0.30189228	0.0	-18.5	-2.875	-52.875	1.1362679	1.3473425	-0.01973428
1276888624445	-0.040861044	1.920469	9.615966	-6.990433E-4	0.0	-19.0	-2.125	-52.375	1.1477506	1.3736295	0.021273386
1276888624475	-0.14982383	1.879608	9.847511	0.21975803	0.0	-18.75	-2.375	-52.625	1.1244583	1.3816094	0.07954197
1276888624506	-0.14982383	1.8387469	9.765789	0.13186455	0.0	-19.0	-2.125	-52.375	1.1239374	1.3840882	0.081301875
1276888624545	-0.0	1.879608	9.507003	-0.11562157	0.0	-18.75	-1.625	-52.375	1.1423386	1.3756058	0.0
1276888624585	-0.0	1.8387469	9.425281	-0.20368671	0.0	-18.75	-1.0625	-52.625	1.1218193	1.3781296	0.0
1276888624625	0.040861044	1.7297841	9.302697	-0.34440994	0.0	-19.5	-0.5625	-52.125	1.1582597	1.3869014	-0.023617657
1276888624665	-0.040861044	1.6480621	9.112013	-0.5467062	0.0	-19.25	-1.0625	-52.625	1.142709	1.3918099	0.02478831
1276888624706	0.040861044	1.607201	9.043911	-0.62094975	0.0	-19.5	-1.0625	-52.625	1.1951593	1.3948656	-0.025418255
